Country,State,City,Station,Monitering Board,Latitude,Longitude,Pollutant_id,Pollutant_min,Pollutant_max,Pollutant_avg,AQI range,Concern level
India,Madhya Pradesh,Pithampur,"Sector 2 Industrial Area, Pithampur ", MPPCB,22.624758,75.675238,OZONE,6,138,90,200,Moderate
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,OZONE,17,89,56,93.24137931,Satisfactory
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,SO2,22,121,53,88.17241379,Satisfactory
India,Madhya Pradesh,Pithampur,"Sector 2 Industrial Area, Pithampur ", MPPCB,22.624758,75.675238,NO2,25,43,36,59.44827586,Satisfactory
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,CO,39,89,54,89.86206897,Satisfactory
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,NO2,74,145,115,282.9310345,Poor
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,PM2.5,83,230,142,317.1162791,Very Poor
India,Madhya Pradesh,Mandideep,"Sector D Industrial Area, Mandideep ", MPPCB,23.10844,77.511428,PM10,94,170,132,309.4418605,Very Poor
India,Madhya Pradesh,Pithampur,"Sector 2 Industrial Area, Pithampur ", MPPCB,22.624758,75.675238,PM10,118,239,178,344.744186,Very Poor
India,Madhya Pradesh,Pithampur,"Sector 2 Industrial Area, Pithampur ", MPPCB,22.624758,75.675238,PM2.5,167,327,261,404.9759036,Severe
India,Odisha,Rourkela,"Sector 2, Rourkela ", OSPCB,22.245,84.88111111,PM10,30,47,38,62.82758621,Satisfactory
India,Odisha,Rourkela,"Sector 2, Rourkela ", OSPCB,22.245,84.88111111,CO,32,44,34,56.06896552,Satisfactory
India,Odisha,Rourkela,"Sector 2, Rourkela ", OSPCB,22.245,84.88111111,PM2.5,40,54,47,78.03448276,Satisfactory
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,SO2,2,9,4,6.666666667,Good
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,NH3,4,8,7,11.66666667,Good
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,SO2,4,8,6,10,Good
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,NH3,9,15,11,18.33333333,Good
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,OZONE,14,205,153,325.5581395,Very Poor
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,NO2,16,105,46,76.34482759,Satisfactory
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,OZONE,16,79,69,128.3103448,Moderate
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,NO2,19,145,44,72.96551724,Satisfactory
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,PM2.5,22,303,146,320.1860465,Very Poor
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,CO,34,82,43,71.27586207,Satisfactory
India,Rajasthan,Jaipur,"Sector 2 Murlipura, Jaipur ", RSPCB,26.960669,75.771817,PM10,37,241,137,313.2790698,Very Poor
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,CO,40,128,48,79.72413793,Satisfactory
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,PM2.5,58,309,175,342.4418605,Very Poor
India,Rajasthan,Jaipur,"Mansarovar Sector 12, Jaipur ", RSPCB,26.843698,75.766894,PM10,93,351,147,320.9534884,Very Poor
India,Uttar_Pradesh,Noida,"Sector 1, Noida ", UPPCB,28.5898,77.3101,OZONE,1,7,4,6.666666667,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,CO,2,26,5,8.333333333,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,OZONE,3,96,57,94.93103448,Satisfactory
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,NH3,3,4,3,5,Good
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,NH3,3,7,4,6.666666667,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,OZONE,3,116,66,118.0689655,Moderate
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,OZONE,4,12,5,8.333333333,Good
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,SO2,5,12,7,11.66666667,Good
India,Uttar_Pradesh,Noida,"Sector 1, Noida ", UPPCB,28.5898,77.3101,SO2,5,11,7,11.66666667,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,NH3,6,6,6,10,Good
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,OZONE,7,167,82,172.6896552,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,SO2,7,12,9,15,Good
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,SO2,8,22,12,20,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,SO2,8,20,11,18.33333333,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,OZONE,8,21,14,23.33333333,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,CO,8,15,9,15,Good
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,OZONE,10,11,11,18.33333333,Good
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,CO,10,32,13,21.66666667,Good
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,SO2,11,15,12,20,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,NH3,12,20,16,26.66666667,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,CO,14,107,64,111.2413793,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,NH3,14,22,18,30,Good
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,NH3,14,19,16,26.66666667,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,PM10,15,48,28,46.66666667,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,PM2.5,16,53,33,54.37931034,Satisfactory
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,CO,26,101,41,67.89655172,Satisfactory
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,NO2,31,33,32,52.68965517,Satisfactory
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,NO2,32,127,70,131.7241379,Moderate
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,NO2,36,36,36,59.44827586,Satisfactory
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,CO,38,136,71,135.137931,Moderate
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,NO2,43,118,65,114.6551724,Moderate
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot 1, Lucknow ", UPPCB,26.90723,80.98579,SO2,44,47,45,74.65517241,Satisfactory
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,PM2.5,46,146,76,152.2068966,Moderate
India,Uttar_Pradesh,Noida,"Sector 1, Noida ", UPPCB,28.5898,77.3101,CO,50,95,64,111.2413793,Moderate
India,Uttar_Pradesh,Agra,"Sector 3B Avas Vikas Colony, Agra ", UPPCB,27.19412,77.96237,PM10,72,162,109,262.4482759,Poor
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,NO2,74,163,101,235.137931,Poor
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,NO2,74,168,112,272.6896552,Poor
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,PM10,98,434,210,369.3023256,Very Poor
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   III, Greater Noida ", UPPCB,28.47272,77.482,PM2.5,109,344,246,396.9302326,Very Poor
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,PM10,127,295,174,341.6744186,Very Poor
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,PM10,130,468,239,391.5581395,Very Poor
India,Uttar_Pradesh,Noida,"Sector 1, Noida ", UPPCB,28.5898,77.3101,PM10,132,278,177,343.9767442,Very Poor
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,PM10,139,406,191,354.7209302,Very Poor
India,Uttar_Pradesh,Noida,"Sector 116, Noida ", UPPCB,28.56923,77.393848,PM2.5,222,348,304,422.0722892,Severe
India,Uttar_Pradesh,Noida,"Sector   125, Noida ", UPPCB,28.5447608,77.3231257,PM2.5,226,392,307,423.2650602,Severe
India,Uttar_Pradesh,Greater Noida,"Knowledge Park   V, Greater Noida ", UPPCB,28.557054,77.453663,PM2.5,274,365,323,429.626506,Severe
India,Uttar_Pradesh,Noida,"Sector 1, Noida ", UPPCB,28.5898,77.3101,PM2.5,285,354,323,429.626506,Severe
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,NH3,2,2,2,3.333333333,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,SO2,4,63,13,21.66666667,Good
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,NH3,10,10,10,16.66666667,Good
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,OZONE,11,55,36,59.44827586,Satisfactory
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,NO2,12,79,44,72.96551724,Satisfactory
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,NO2,14,22,19,31.66666667,Good
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,SO2,14,20,16,26.66666667,Good
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,OZONE,24,92,70,131.7241379,Moderate
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,CO,25,72,42,69.5862069,Satisfactory
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,CO,31,103,43,71.27586207,Satisfactory
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,PM10,48,126,90,200,Moderate
India,West_Bengal,Durgapur,"Mahishkapur Road_B Zone, Durgapur ", WBPCB,23.567923,87.306843,PM2.5,52,182,95,214.6551724,Poor
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,PM2.5,55,222,126,304.8372093,Very Poor
India,West_Bengal,Siliguri,"Ward 32 Bapupara, Siliguri ", WBPCB,26.6879226,88.4152495,PM10,73,201,135,311.744186,Very Poor
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun  ", APSPCB,27.103358,93.679645,NH3,1,1,1,1.666666667,Good
India,Bihar,Gaya,"Kareemganj, Gaya  ", BSPCB,24.792403,84.992416,NH3,1,2,1,1.666666667,Good
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati  ", APPCB,16.5150833,80.5181667,CO,1,24,17,28.33333333,Good
India,Bihar,Patna,"Samanpura, Patna  ", BSPCB,25.596727,85.085624,SO2,1,15,8,13.33333333,Good
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura  ", CECB,22.12665,83.483212,OZONE,1,60,46,76.34482759,Satisfactory
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad  ", IITM,23.107969,72.574648,SO2,1,14,6,10,Good
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad  ", IITM,22.977134,72.553024,OZONE,1,59,45,74.65517241,Satisfactory
India,Delhi,Delhi,"Pusa, Delhi  ", DPCC,28.639652,77.146275,OZONE,1,65,32,52.68965517,Satisfactory
India,Delhi,Delhi,"R K Puram, Delhi  ", DPCC,28.563262,77.186937,OZONE,1,126,82,172.6896552,Moderate
India,Haryana,Kaithal,"Rishi Nagar, Kaithal  ", HSPCB,29.8006,76.4155,OZONE,1,27,20,33.33333333,Good
India,Kerala,Eloor,"Udyogamandal, Eloor  ", Kerala PCB,10.073232,76.302765,SO2,1,1,1,1.666666667,Good
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad  ", JSPCB,23.80569,86.44268,OZONE,1,24,16,26.66666667,Good
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi  ", KSPCB,15.3714823,75.1160168,NH3,1,2,1,1.666666667,Good
India,Maharashtra,Kalyan,"Khadakpada, Kalyan  ", MPCB,19.25292,73.142019,NH3,1,1,1,1.666666667,Good
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur  ", MPCB,16.7143745,74.2426398,SO2,1,7,4,6.666666667,Good
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad  ", MPCB,19.863756,75.321188,NH3,1,6,4,6.666666667,Good
India,Maharashtra,Belapur,"CBD Belapur, Belapur  ", MPCB,19.0243902,73.0406721,OZONE,1,86,61,101,Moderate
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar  ", MPCB,19.10122,74.73339,NO2,1,24,17,28.33333333,Good
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur  ", MPPCB,23.168606,79.932247,NH3,1,3,3,5,Good
India,Maharashtra,Mumbai,"Borivali East, Mumbai  ", MPCB,19.2243333,72.8658113,NH3,1,8,4,6.666666667,Good
India,Maharashtra,Mumbai,"Deonar, Mumbai  ", IITM,19.04946,72.923,OZONE,1,39,24,40,Good
India,Maharashtra,Mumbai,"Sewri, Mumbai  ", BMC,19.000084,72.85673,SO2,1,14,6,10,Good
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai  ", BMC,19.060498,72.923356,SO2,1,27,14,23.33333333,Good
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai  ", BMC,19.083694,72.920967,NH3,1,6,2,3.333333333,Good
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai  ", BMC,19.083694,72.920967,SO2,1,7,3,5,Good
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad  ", MPCB,18.616318,73.765797,SO2,1,5,2,3.333333333,Good
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad  ", MPCB,18.616318,73.765797,OZONE,1,60,44,72.96551724,Satisfactory
India,Maharashtra,Pune,"Hadapsar, Pune  ", IITM,18.501793,73.927532,OZONE,1,62,50,83.10344828,Satisfactory
India,Maharashtra,Sangli,"Vijay Nagar, Sangli  ", MPCB,16.5038,74.3623,NH3,1,4,1,1.666666667,Good
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur  ", OSPCB,22.265816,86.174829,NH3,1,1,1,1.666666667,Good
India,Odisha,Balasore,"Kalidaspur, Balasore  ", OSPCB,21.51161,86.89088,NH3,1,6,3,5,Good
India,Odisha,Baripada,"Meher Colony, Baripada  ", OSPCB,21.941841,86.728318,NO2,1,50,16,26.66666667,Good
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur  ", RSPCB,26.786682,75.827928,SO2,1,5,3,5,Good
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly  ", UPPCB,28.359581,79.414455,NH3,1,2,1,1.666666667,Good
India,TamilNadu,Madurai,"Uchapatti, Madurai  ", TNPCB,9.865935,78.022669,OZONE,1,1,1,1.666666667,Good
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra  ", UPPCB,27.19865833,78.00598056,NO2,1,34,5,8.333333333,Good
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok  ", SSPCB,27.33853,88.614099,NH3,1,1,1,1.666666667,Good
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok  ", SSPCB,27.33853,88.614099,SO2,1,1,1,1.666666667,Good
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi  ", UPPCB,25.4547,78.6039,OZONE,1,35,11,18.33333333,Good
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi  ", UPPCB,25.301778,82.996789,NH3,1,1,1,1.666666667,Good
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr  ", UPPCB,28.406963,77.849831,OZONE,1,39,20,33.33333333,Good
India,Assam,Guwahati,"Pan Bazaar, Guwahati  ", PCBA,26.1875,91.744194,NH3,1,1,1,1.666666667,Good
India,Assam,Nagaon,"Christianpatty, Nagaon  ", PCBA,26.349082,92.68449,NO2,1,9,1,1.666666667,Good
India,Bihar,Manguraha,"Forest Rest House, Manguraha  ", BSPCB,27.308328,84.531742,NH3,1,2,1,1.666666667,Good
India,Chhattisgarh,Korba,"Rampur, Korba  ", CECB,22.368195,82.746431,NH3,1,2,2,3.333333333,Good
India,Chhattisgarh,Korba,"Urja Nagar, Korba  ", CECB,22.348441,82.549611,NH3,1,1,1,1.666666667,Good
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura  ", CECB,22.12665,83.483212,SO2,1,91,26,43.33333333,Good
India,Gujarat,Vadodara,"Bapunagar, Vadodara  ", Nexteng Enviro,22.320153,73.216285,NH3,1,2,2,3.333333333,Good
India,Gujarat,Vadodara,"Bapunagar, Vadodara  ", Nexteng Enviro,22.320153,73.216285,OZONE,1,4,3,5,Good
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar  ", IITM,23.163798,72.677768,OZONE,1,61,39,64.51724138,Satisfactory
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi  ", DPCC,28.611281,77.237738,OZONE,1,176,102,238.5517241,Poor
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar  ", JKPCC,34.066206,74.81982,OZONE,1,4,2,3.333333333,Good
India,Haryana,Jind,"Police Lines, Jind  ", HSPCB,29.307814,76.337619,SO2,1,7,3,5,Good
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar  ", HSPCB,30.1480566,77.2893471,NH3,1,6,4,6.666666667,Good
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati  ", MPCB,20.939198,77.765701,NH3,1,8,3,5,Good
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad  ", MPCB,19.87562,75.38731,NH3,1,3,2,3.333333333,Good
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad  ", MPCB,19.8389439,75.244448,CO,1,88,34,56.06896552,Satisfactory
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar  ", MPPCB,23.838586,78.759431,NH3,1,3,2,3.333333333,Good
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli  ", MPPCB,24.10897,82.64558,NH3,1,1,1,1.666666667,Good
India,Maharashtra,Mumbai,"Byculla, Mumbai  ", BMC,18.9767,72.838,SO2,1,5,3,5,Good
India,Maharashtra,Mumbai,"Sion, Mumbai  ", MPCB,19.047,72.8746,SO2,1,9,3,5,Good
India,Maharashtra,Mumbai,"Sewri, Mumbai  ", BMC,19.000084,72.85673,OZONE,1,19,18,30,Good
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur  ", MPCB,16.6870449,74.2505872,SO2,1,4,2,3.333333333,Good
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur  ", MPCB,16.7143745,74.2426398,OZONE,1,32,18,30,Good
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai  ", MPCB,19.10078,72.87462,NO2,1,1,1,1.666666667,Good
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai  ", MPCB,19.0632143,72.8456324,NO2,1,71,42,69.5862069,Satisfactory
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune  ", MPCB,18.547056,73.826908,SO2,1,5,3,5,Good
India,Maharashtra,Nashik,"Gangapur Road, Nashik  ", MPCB,20.0073285,73.7762427,SO2,1,11,4,6.666666667,Good
India,Maharashtra,Nashik,"Pandav Nagari, Nashik  ", MPCB,19.9591346,73.7788008,OZONE,1,60,51,84.79310345,Satisfactory
India,Meghalaya,Shillong,"Lumpyngngad, Shillong  ", Meghalaya PCB,25.5586,91.8985,PM10,1,23,13,21.66666667,Good
India,Odisha,Baripada,"Meher Colony, Baripada  ", OSPCB,21.941841,86.728318,NH3,1,5,4,6.666666667,Good
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur  ", MPCB,17.65439,75.90649,SO2,1,50,9,15,Good
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar  ", OSPCB,21.6439,85.599355,CO,1,27,18,30,Good
India,Nagaland,Kohima,"PWD Junction, Kohima  ", NPCB,25.6635413,94.0989878,OZONE,1,12,7,11.66666667,Good
India,Nagaland,Kohima,"PWD Junction, Kohima  ", NPCB,25.6635413,94.0989878,NH3,1,1,1,1.666666667,Good
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh  ", PPCB,30.649961,76.331442,PM2.5,1,262,84,179.5172414,Moderate
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh  ", PPCB,30.649961,76.331442,PM10,1,178,75,148.7931034,Moderate
India,Punjab,Patiala,"Model Town, Patiala  ", PPCB,30.349388,76.366642,CO,1,72,29,48.33333333,Good
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur  ", RSPCB,26.29581,73.082283,SO2,1,5,2,3.333333333,Good
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur  ", RSPCB,26.031443,76.359327,SO2,1,6,3,5,Good
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar  ", RSPCB,29.931624,73.864511,SO2,1,7,2,3.333333333,Good
India,TamilNadu,Chennai,"Royapuram, Chennai  ", TNPCB,13.1036,80.2909,NO2,1,6,2,3.333333333,Good
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore  ", TNPCB,10.942451,76.978996,NO2,1,10,4,6.666666667,Good
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam  ", TNPCB,10.798548,79.838212,OZONE,1,1,1,1.666666667,Good
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad  ", UPPCB,27.168897,78.37696,CO,1,48,19,31.66666667,Good
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad  ", UPPCB,28.757294,77.278792,NH3,1,5,2,3.333333333,Good
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol  ", WBPCB,23.618183,87.105718,NH3,1,2,1,1.666666667,Good
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam  ", APPCB,17.72,83.3,SO2,1,13,5,8.333333333,Good
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah  ", BSPCB,26.80365,84.51954,NH3,1,1,1,1.666666667,Good
India,Bihar,Katihar,"Mirchaibari, Katihar  ", BSPCB,25.560083,87.553265,NH3,1,1,1,1.666666667,Good
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal  ", CECB,22.118125,83.140608,SO2,1,98,22,36.66666667,Good
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur  ", BSPCB,25.859655,85.77944,NH3,1,1,1,1.666666667,Good
India,Delhi,Delhi,"Bawana, Delhi  ", DPCC,28.7762,77.051074,OZONE,1,89,54,89.86206897,Satisfactory
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar  ", IITM,23.243639,72.68994,CO,1,54,28,46.66666667,Good
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum  ", KSPCB,15.888653,74.541751,CO,1,3,1,1.666666667,Good
India,Haryana,Jind,"Police Lines, Jind  ", HSPCB,29.307814,76.337619,NH3,1,4,2,3.333333333,Good
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru  ", CPCB,12.9135218,77.5950804,NO2,1,6,5,8.333333333,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul  ", HSPCB,28.060249,76.113115,OZONE,1,5,4,6.666666667,Good
India,Kerala,Kollam,"Polayathode, Kollam  ", Kerala PCB,8.8787,76.6073,NH3,1,1,1,1.666666667,Good
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal  ", MPPCB,23.210494,77.425409,SO2,1,15,9,15,Good
India,Madhya Pradesh,Gwalior,"City Center, Gwalior  ", MPPCB,26.203442,78.193251,NH3,1,2,2,3.333333333,Good
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore  ", MPPCB,22.431,75.5213,NH3,1,7,4,6.666666667,Good
India,Maharashtra,Mumbai,"Malad West, Mumbai  ", IITM,19.19709,72.82204,OZONE,1,6,3,5,Good
India,Maharashtra,Mumbai,"Borivali East, Mumbai  ", IITM,19.23241,72.86895,CO,1,50,20,33.33333333,Good
India,Maharashtra,Mumbai,"Deonar, Mumbai  ", IITM,19.04946,72.923,SO2,1,7,4,6.666666667,Good
India,Maharashtra,Mumbai,"Kandivali West, Mumbai  ", BMC,19.215859,72.831718,OZONE,1,74,57,94.93103448,Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai  ", MPCB,19.0364585,72.8954371,SO2,1,29,12,20,Good
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai  ", MPCB,19.1135051,73.008978,NH3,1,1,1,1.666666667,Good
India,Maharashtra,Nashik,"Hirawadi, Nashik  ", MPCB,20.021503,73.813844,SO2,1,67,14,23.33333333,Good
